"psig","qval","med_q_val","is_sig"
0,0.252015,0.207351,FALSE
0,0.158918,0.15165,FALSE
1,0.000100414,0.000152889,TRUE
0,0.995264,0.998387,FALSE
0,0.645439,0.62346,FALSE
1,0.0118491,0.012828,TRUE
0.00200401,0.156639,0.153753,FALSE
1,0.0035102,0.00548828,TRUE
0,0.47343,0.453381,FALSE
0.573146,0.0343043,0.0478669,TRUE
0,0.290594,0.334972,FALSE
0,0.833648,0.795425,FALSE
0,0.349205,0.460878,FALSE
0,0.66091,0.654325,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998398,FALSE
0,0.998435,0.998419,FALSE
0,0.284393,0.345017,FALSE
0,0.254204,0.254631,FALSE
0.995992,0.0124188,0.0120147,TRUE
0,0.346781,0.246516,FALSE
0.0921844,0.0166366,0.181726,TRUE
0,0.998435,0.998422,FALSE
0,0.703613,0.768428,FALSE
1,0.00695282,0.00906443,TRUE
0,0.998435,0.998422,FALSE
0.00601202,0.309622,0.299062,FALSE
1,0.00144545,0.00140241,TRUE
0,0.404266,0.447042,FALSE
1,0.000461977,0.000565193,TRUE
0,0.631583,0.674878,FALSE
1,0.00210202,0.0029323,TRUE
0,0.330387,0.379287,FALSE
0,0.218515,0.196901,FALSE
0,0.264775,0.280389,FALSE
0,0.998435,0.998417,FALSE
0,0.998435,0.998418,FALSE
0,0.752593,0.709435,FALSE
1,0.0185635,0.0233813,TRUE
0,0.26026,0.27829,FALSE
0,0.337894,0.321364,FALSE
0,0.998435,0.998401,FALSE
0,0.998435,0.998422,FALSE
0,0.348055,0.335076,FALSE
1,7.37546e-07,1.37337e-06,TRUE
1,0.000555012,0.000645999,TRUE
0,0.78772,0.792967,FALSE
1,0.00169031,0.00298294,TRUE
0,0.912373,0.968563,FALSE
0,0.998435,0.998422,FALSE
0,0.0784821,0.124587,FALSE
0.997996,0.0184934,0.0226873,TRUE
0.0701403,0.0775546,0.0867688,FALSE
0,0.998435,0.998403,FALSE
0,0.998435,0.998422,FALSE
0.529058,0.0383957,0.0489859,TRUE
1,1.15524e-10,3.64146e-10,TRUE
1,0.000125383,0.000478402,TRUE
0.0140281,0.13751,0.159853,FALSE
0,0.987815,0.998388,FALSE
0,0.44429,0.436588,FALSE
0.0741483,0.145641,0.118601,FALSE
1,4.05382e-07,2.26895e-06,TRUE
0,0.929473,0.984894,FALSE
0.00601202,0.0860001,0.1024,FALSE
0,0.998435,0.998407,FALSE
0,0.998435,0.998422,FALSE
1,0.000143035,0.000133146,TRUE
1,3.29534e-07,7.38387e-07,TRUE
0,0.998435,0.998418,FALSE
1,0.000250536,0.000302006,TRUE
1,0.000364231,0.000747486,TRUE
0,0.998435,0.995617,FALSE
0.00200401,0.482908,0.556509,FALSE
1,9.0179e-05,5.36277e-05,TRUE
0.012024,0.941764,0.880465,FALSE
1,8.36696e-10,1.86318e-09,TRUE
0.00200401,0.777455,0.784227,FALSE
0,0.164251,0.166334,FALSE
0,0.872461,0.875011,FALSE
0.0140281,0.547117,0.592436,FALSE
0,0.529064,0.52661,FALSE
0,0.491058,0.698851,FALSE
0,0.47859,0.500364,FALSE
1,1.66924e-10,5.11156e-11,TRUE
0,0.998435,0.998409,FALSE
1,0.0121325,0.0115722,TRUE
0.0140281,0.626977,0.682983,FALSE
0,0.428422,0.410487,FALSE
1,0.00185883,0.00180763,TRUE
0.639279,0.0384904,0.0404433,TRUE
0,0.362776,0.355331,FALSE
0,0.433669,0.41958,FALSE
0,0.20777,0.16889,FALSE
0.671343,0.0351977,0.0360287,TRUE
0,0.105169,0.113548,FALSE
0,0.998435,0.998422,FALSE
1,0.0124719,0.0154517,TRUE
0,0.259305,0.275857,FALSE
0.0601202,0.998435,0.998396,FALSE
0,0.469215,0.591579,FALSE
1,1.19215e-15,7.2679e-15,TRUE
0,0.998435,0.998422,FALSE
0,0.998435,0.998422,FALSE
0.977956,0.0223253,0.0206196,TRUE
0,0.145641,0.161504,FALSE
0,0.998435,0.998422,FALSE
0,0.34227,0.357732,FALSE
0,0.964523,0.995358,FALSE
0.0260521,0.222978,0.273748,FALSE
0,0.910716,0.945412,FALSE
0,0.998435,0.998422,FALSE
0.00200401,0.209645,0.320251,FALSE
0,0.557289,0.577168,FALSE
0.93988,0.0341883,0.0254227,TRUE
0,0.998435,0.931265,FALSE
0,0.186244,0.254975,FALSE
1,0.000511944,0.000852515,TRUE
0.244489,0.0513345,0.0685775,FALSE
0.00601202,0.0996948,0.11887,FALSE
0,0.728307,0.815201,FALSE
0,0.932268,0.955943,FALSE
1,0.00886111,0.0128148,TRUE
0,0.57809,0.563353,FALSE
1,8.03932e-05,0.000682522,TRUE
0.509018,0.0538831,0.0496965,FALSE
0.00200401,0.338417,0.295753,FALSE
0,0.554272,0.495363,FALSE
0,0.998435,0.998422,FALSE
0,0.812722,0.80527,FALSE
0,0.17559,0.201125,FALSE
1,0.00437705,0.00458936,TRUE
0,0.307014,0.370646,FALSE
0,0.571905,0.565569,FALSE
0,0.998435,0.998422,FALSE
0.00400802,0.289757,0.313435,FALSE
0,0.743511,0.819398,FALSE
1,0.00413506,0.00436218,TRUE
0.561122,0.0154763,0.0410495,TRUE
1,4.00811e-07,8.82786e-07,TRUE
0,0.998435,0.998409,FALSE
0.0440882,0.133847,0.136643,FALSE
0,0.18454,0.183246,FALSE
0.00200401,0.279887,0.241934,FALSE
0,0.745035,0.748812,FALSE
1,1.45863e-21,4.113e-17,TRUE
0,0.698522,0.675816,FALSE
0,0.702845,0.748471,FALSE
1,1.16858e-12,1.33523e-11,TRUE
0.931864,0.00705419,0.01932,TRUE
0,0.950184,0.950893,FALSE
1,2.55176e-05,1.60247e-05,TRUE
0,0.998435,0.998422,FALSE
0,0.381648,0.310684,FALSE
0,0.998435,0.998405,FALSE
0.51503,0.0234665,0.0486803,TRUE
0,0.316999,0.320512,FALSE
0,0.998435,0.998422,FALSE
0,0.318296,0.523558,FALSE
0,0.461441,0.530821,FALSE
0,0.998435,0.998422,FALSE
0.0460922,0.0944307,0.0855013,FALSE
0.00400802,0.57368,0.605433,FALSE
0,0.998435,0.998405,FALSE
0,0.838085,0.789234,FALSE
0,0.998435,0.998422,FALSE
0,0.302491,0.296533,FALSE
0,0.684059,0.781011,FALSE
1,2.59171e-19,7.13262e-18,TRUE
0,0.847265,0.858537,FALSE
0,0.513903,0.541983,FALSE
0,0.998435,0.998392,FALSE
0,0.62736,0.616704,FALSE
1,0.00696965,0.00817462,TRUE
0.807615,0.0366373,0.0363618,TRUE
0,0.623144,0.652149,FALSE
0,0.752159,0.800319,FALSE
0,0.998435,0.998422,FALSE
0,0.740658,0.786866,FALSE
0,0.739969,0.761687,FALSE
0,0.489359,0.553866,FALSE
0,0.749335,0.724795,FALSE
0,0.998435,0.998412,FALSE
0.997996,0.0103842,0.0185206,TRUE
0,0.114541,0.148377,FALSE
0.012024,0.277505,0.309534,FALSE
1,0.00167466,0.00165098,TRUE
0.00801603,0.0593225,0.113491,FALSE
0,0.13326,0.149377,FALSE
0,0.481716,0.487605,FALSE
0,0.499374,0.444128,FALSE
0,0.722079,0.798152,FALSE
0,0.464557,0.477197,FALSE
0.633267,6.60497e-15,0.00763621,TRUE
0.0340681,0.0863463,0.0979251,FALSE
0.134269,0.0918146,0.0802985,FALSE
0,0.136751,0.120221,FALSE
0,0.998435,0.998405,FALSE
0.00801603,0.191792,0.347333,FALSE
0.00200401,0.318765,0.305479,FALSE
0,0.998435,0.998393,FALSE
0,0.366415,0.477472,FALSE
0,0.998435,0.998422,FALSE
1,1.19347e-05,5.11403e-05,TRUE
0,0.934812,0.989462,FALSE
1,0.00318825,0.00513665,TRUE
0.653307,0.0148682,0.0344308,TRUE
0,0.543821,0.521562,FALSE
0,0.959585,0.998384,FALSE
0,0.509651,0.479179,FALSE
0,0.459668,0.491697,FALSE
0,0.998435,0.98533,FALSE
0.961924,0.0205558,0.0267595,TRUE
0,0.52068,0.660093,FALSE
0,0.429718,0.453968,FALSE
0,0.998435,0.998422,FALSE
1,4.01614e-05,0.000106884,TRUE
0,0.990443,0.980263,FALSE
1,0.00334117,0.00259554,TRUE
0,0.998435,0.998404,FALSE
0,0.220643,0.249924,FALSE
0,0.575858,0.847471,FALSE
0,0.998435,0.998404,FALSE
0,0.743511,0.788708,FALSE
0,0.785495,0.73283,FALSE
0,0.849439,0.870298,FALSE
0,0.635941,0.612162,FALSE
1,1.0915e-13,2.25504e-13,TRUE
0,0.983052,0.975152,FALSE
0,0.416466,0.494619,FALSE
0,0.59199,0.78419,FALSE
0.709419,0.0277169,0.0381575,TRUE
0.00601202,0.237283,0.276251,FALSE
0,0.998435,0.998407,FALSE
0.106212,0.0722773,0.0712124,FALSE
0,0.998435,0.998422,FALSE
0,0.587667,0.528574,FALSE
0,0.173462,0.190272,FALSE
0.00801603,0.601375,0.681986,FALSE
0.997996,0.00296808,0.00633248,TRUE
1,3.83592e-12,1.67784e-11,TRUE
0,0.998435,0.998417,FALSE
0,0.542368,0.901709,FALSE
0,0.756158,0.722941,FALSE
1,1.55648e-08,3.63235e-08,TRUE
0.0320641,0.0757984,0.0870563,FALSE
0.947896,0.0179427,0.0164918,TRUE
0,0.998435,0.941348,FALSE
0,0.998435,0.998416,FALSE
0,0.284099,0.25864,FALSE
0,0.192524,0.200541,FALSE
0,0.530296,0.474075,FALSE
1,0.0150371,0.0204259,TRUE
0,0.998435,0.9984,FALSE
1,5.15842e-07,5.89203e-07,TRUE
0,0.998435,0.998417,FALSE
0,0.801414,0.820371,FALSE
0,0.976876,0.962358,FALSE
1,6.18141e-14,3.31449e-14,TRUE
0,0.946103,0.942706,FALSE
0,0.310949,0.375647,FALSE
0,0.497038,0.451237,FALSE
0.797595,0.0097748,0.0261358,TRUE
0,0.184444,0.158466,FALSE
0,0.484321,0.452658,FALSE
0,0.650822,0.637928,FALSE
0,0.4018,0.364324,FALSE
0,0.472939,0.513707,FALSE
1,1.55953e-06,1.8239e-05,TRUE
0,0.998435,0.9984,FALSE
0,0.454826,0.609569,FALSE
0.01002,0.681205,0.773016,FALSE
1,1.80555e-05,2.48453e-05,TRUE
0.00200401,0.615408,0.42417,FALSE
0,0.359672,0.464441,FALSE
0,0.753795,0.720345,FALSE
0,0.853166,0.809569,FALSE
1,0.00326484,0.00297224,TRUE
0,0.938912,0.905312,FALSE
0,0.194915,0.204268,FALSE
0,0.153172,0.173715,FALSE
0,0.998435,0.989392,FALSE
0,0.24699,0.265926,FALSE
0.01002,0.0960471,0.111245,FALSE
0,0.786192,0.764168,FALSE
0,0.734894,0.712723,FALSE
1,5.94927e-08,4.03908e-08,TRUE
0,0.998435,0.998419,FALSE
0,0.650229,0.661453,FALSE
0.981964,0.018493,0.0126947,TRUE
0,0.988959,0.97626,FALSE
1,8.86536e-05,9.94739e-05,TRUE
0,0.998435,0.711436,FALSE
0,0.932586,0.906026,FALSE
1,0.000123469,3.02313e-05,TRUE
0,0.736956,0.742313,FALSE
0.00200401,0.0938974,0.111623,FALSE
1,0.0113359,0.0136335,TRUE
0.653307,0.0174792,0.0420015,TRUE
1,1.04362e-06,1.43128e-06,TRUE
0,0.983561,0.955453,FALSE
0,0.804065,0.830477,FALSE
0,0.998435,0.998412,FALSE
1,0.00633717,0.00791191,TRUE
0,0.998435,0.998422,FALSE
0,0.943229,0.935424,FALSE
0,0.674895,0.691865,FALSE
0,0.303234,0.499374,FALSE
0,0.28403,0.271776,FALSE
0,0.998435,0.998409,FALSE
0,0.611039,0.657948,FALSE
1,0.00014783,0.00017017,TRUE
0,0.998435,0.998386,FALSE
0,0.670296,0.661892,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998422,FALSE
0.00200401,0.250428,0.250363,FALSE
0,0.480512,0.558717,FALSE
0.01002,0.120731,0.11842,FALSE
0,0.998435,0.998418,FALSE
0.00601202,0.162834,0.185893,FALSE
0.00400802,0.106436,0.127873,FALSE
0,0.466517,0.724472,FALSE
0,0.704391,0.745304,FALSE
0,0.998435,0.998422,FALSE
0,0.360865,0.511325,FALSE
0,0.605659,0.590503,FALSE
0.905812,0.0219417,0.0265136,TRUE
0.997996,0.00440211,0.0071113,TRUE
0,0.998435,0.998422,FALSE
1,7.05558e-05,9.45718e-05,TRUE
0,0.512007,0.566299,FALSE
1,0.000259977,0.000241581,TRUE
0,0.998435,0.998422,FALSE
0.917836,0.0319916,0.033731,TRUE
1,3.89205e-09,3.27252e-08,TRUE
0,0.795862,0.833858,FALSE
0,0.434745,0.411054,FALSE
1,0.000784319,0.00113067,TRUE
1,2.88229e-05,0.000135205,TRUE
0,0.648417,0.594658,FALSE
0.695391,0.037954,0.0361314,TRUE
0,0.55049,0.642648,FALSE
0,0.727938,0.998385,FALSE
0,0.208245,0.199921,FALSE
0,0.421446,0.418425,FALSE
1,0.000520084,0.000577815,TRUE
0.00801603,0.165266,0.181,FALSE
0.01002,0.122866,0.146883,FALSE
0.0561122,0.102442,0.14363,FALSE
0,0.589342,0.575976,FALSE
0.0140281,0.208975,0.298335,FALSE
0,0.998435,0.998397,FALSE
0,0.650952,0.707473,FALSE
0.943888,0.000384087,0.00630091,TRUE
0.0300601,0.0812768,0.110437,FALSE
0,0.532228,0.498091,FALSE
0,0.998435,0.998422,FALSE
0,0.82059,0.796436,FALSE
0,0.518628,0.555213,FALSE
0.00400802,0.225972,0.222632,FALSE
0,0.998435,0.998401,FALSE
0.945892,0.0270175,0.0274063,TRUE
0,0.998435,0.998422,FALSE
0.0200401,0.883372,0.900456,FALSE
1,0.000299708,0.000347361,TRUE
0,0.519706,0.552383,FALSE
1,7.30655e-05,7.39703e-05,TRUE
0,0.330324,0.35217,FALSE
0,0.998435,0.998396,FALSE
0,0.998435,0.998403,FALSE
0,0.253791,0.297355,FALSE
0.0420842,0.0734462,0.221175,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998418,FALSE
0,0.128398,0.145395,FALSE
0,0.634746,0.643135,FALSE
0,0.614564,0.642473,FALSE
0,0.528693,0.613812,FALSE
0,0.440823,0.477647,FALSE
0,0.998435,0.998388,FALSE
0,0.934413,0.951383,FALSE
0,0.20903,0.207991,FALSE
0,0.834713,0.805962,FALSE
0.202405,0.0770309,0.0716486,FALSE
0,0.670883,0.654413,FALSE
0.00801603,0.805903,0.745989,FALSE
0,0.998435,0.998397,FALSE
0,0.998435,0.991957,FALSE
0,0.370226,0.428236,FALSE
0.218437,0.00169745,0.333813,TRUE
0,0.855053,0.868476,FALSE
0.00601202,0.294197,0.37388,FALSE
0,0.135338,0.1389,FALSE
1,2.37795e-07,5.78797e-07,TRUE
0.97996,0.0150609,0.0230589,TRUE
0,0.553313,0.497612,FALSE
0,0.493545,0.448671,FALSE
0,0.998435,0.998402,FALSE
0.012024,0.435112,0.46306,FALSE
1,4.15073e-05,7.11172e-05,TRUE
0.569138,0.0145463,0.0438699,TRUE
0.917836,0.024945,0.0256573,TRUE
0.00801603,0.722316,0.998391,FALSE
0,0.248025,0.28284,FALSE
1,4.56122e-05,2.29284e-05,TRUE
1,1.35074e-09,1.89749e-08,TRUE
0.226453,0.00544516,0.150963,TRUE
1,0.000341148,0.000679411,TRUE
0,0.998435,0.998422,FALSE
0,0.998435,0.998417,FALSE
0.0521042,0.998435,0.998405,FALSE
0,0.505628,0.512849,FALSE
0.0180361,0.0870747,0.0913386,FALSE
0,0.998435,0.998422,FALSE
0,0.364783,0.371693,FALSE
0,0.998435,0.998418,FALSE
0,0.998435,0.998416,FALSE
0,0.474753,0.643476,FALSE
0.0841683,0.439151,0.413017,FALSE
0.0340681,0.998435,0.998407,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998398,FALSE
0.00400802,0.34331,0.368857,FALSE
1,7.07282e-06,8.97866e-06,TRUE
1,1.13803e-18,7.16237e-15,TRUE
0.0340681,0.0865056,0.129902,FALSE
0.995992,0.0129096,0.0149803,TRUE
0,0.998435,0.998413,FALSE
0,0.998435,0.998422,FALSE
0,0.835789,0.772883,FALSE
0,0.990315,0.941448,FALSE
0,0.993015,0.998397,FALSE
0.0160321,0.998435,0.99839,FALSE
0,0.998435,0.99841,FALSE
0,0.727372,0.725048,FALSE
0,0.208099,0.237724,FALSE
0,0.998435,0.998419,FALSE
0,0.998435,0.99841,FALSE
0.719439,0.0265157,0.0272083,TRUE
0,0.592198,0.580732,FALSE
0.97996,0.0319916,0.0291287,TRUE
1,0.00328675,0.00395137,TRUE
0,0.987815,0.891971,FALSE
0,0.454362,0.530748,FALSE
0.957916,0.0175487,0.0183509,TRUE
1,3.13997e-11,1.36112e-10,TRUE
0,0.998435,0.998388,FALSE
0.685371,0.0326803,0.0425449,TRUE
0.0661323,0.194475,0.179996,FALSE
0,0.998435,0.998401,FALSE
0.298597,0.0520705,0.0707053,FALSE
0,0.308299,0.313823,FALSE
0,0.847186,0.863413,FALSE
0,0.998435,0.998422,FALSE
0,0.718254,0.715706,FALSE
0,0.998435,0.998407,FALSE
0.00601202,0.674008,0.784561,FALSE
0,0.998435,0.998422,FALSE
0.597194,0.0386379,0.0444765,TRUE
0,0.998435,0.998422,FALSE
0,0.942072,0.951365,FALSE
0.971944,0.00185883,0.0188995,TRUE
0,0.57468,0.529921,FALSE
0,0.743449,0.738349,FALSE
1,0.0111471,0.00855529,TRUE
0,0.624733,0.668507,FALSE
1,0.000720648,0.000934848,TRUE
0.00200401,0.764623,0.65734,FALSE
1,7.27735e-06,8.34501e-06,TRUE
0,0.946103,0.983064,FALSE
0,0.998435,0.998422,FALSE
0.997996,0.0137532,0.0165745,TRUE
0,0.998435,0.998407,FALSE
1,0.00926359,0.00872848,TRUE
0,0.998435,0.998422,FALSE
0,0.998435,0.998422,FALSE
0,0.823964,0.892288,FALSE
0,0.989697,0.980719,FALSE
0,0.546256,0.52971,FALSE
0,0.261331,0.248628,FALSE
0.833667,0.000280921,0.00713717,TRUE
0,0.10643,0.124324,FALSE
0,0.465861,0.506178,FALSE
0.0240481,0.288768,0.607242,FALSE
0,0.987571,0.998396,FALSE
0,0.368874,0.496404,FALSE
0,0.315005,0.339506,FALSE
0.0280561,0.192556,0.254044,FALSE
0.00200401,0.179804,0.184806,FALSE
0.348697,0.00221549,0.0672837,TRUE
0,0.998435,0.979752,FALSE
0,0.460149,0.478235,FALSE
0.108216,0.109542,0.138098,FALSE
1,0.0125104,0.0143696,TRUE
0,0.998435,0.998422,FALSE
0,0.164244,0.193329,FALSE
0.993988,0.010758,0.0130088,TRUE
0.00601202,0.149685,0.260775,FALSE
0.0601202,0.123726,0.110763,FALSE
0.0480962,0.854266,0.813501,FALSE
0,0.165536,0.169448,FALSE
1,7.91158e-08,2.28899e-07,TRUE
0,0.483759,0.4715,FALSE
0,0.367916,0.391638,FALSE
0,0.998435,0.998422,FALSE
0.60521,0.047608,0.0459143,TRUE
0,0.784599,0.826414,FALSE
1,0.0106897,0.0181219,TRUE
0,0.956227,0.978061,FALSE
0.140281,0.114477,0.0847087,FALSE
0,0.55323,0.520965,FALSE
0,0.20908,0.23653,FALSE
0,0.998435,0.998403,FALSE
0,0.233954,0.203914,FALSE
0.00400802,0.132194,0.160211,FALSE
0,0.35938,0.478288,FALSE
0.00601202,0.998435,0.998417,FALSE
1,6.73989e-05,5.34232e-05,TRUE
1,0.00328614,0.00375535,TRUE
0,0.601375,0.559992,FALSE
0,0.998435,0.998422,FALSE
0,0.158277,0.182486,FALSE
0.00200401,0.998435,0.998405,FALSE
0.254509,0.0480237,0.0715006,TRUE
0.260521,0.0410418,0.0643029,TRUE
0.00200401,0.526679,0.556391,FALSE
1,0.0106936,0.0076981,TRUE
0,0.998435,0.998422,FALSE
0.012024,0.12965,0.130284,FALSE
0.997996,0.0112106,0.0192529,TRUE
0.00601202,0.463742,0.42062,FALSE
0.00200401,0.13303,0.14941,FALSE
0.00801603,0.141747,0.127983,FALSE
0.0240481,0.120934,0.142567,FALSE
0.0621242,0.0618602,0.233451,FALSE
1,5.02789e-11,9.24647e-11,TRUE
0.993988,0.01512,0.0154128,TRUE
0,0.429718,0.425753,FALSE
0,0.124161,0.134567,FALSE
0,0.998435,0.998398,FALSE
0,0.174939,0.185233,FALSE
0,0.453422,0.452993,FALSE
0,0.139129,0.147447,FALSE
0,0.998435,0.972797,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998422,FALSE
0,0.66397,0.622314,FALSE
0,0.696262,0.78923,FALSE
0,0.310184,0.306476,FALSE
0,0.733538,0.765891,FALSE
0,0.998435,0.998409,FALSE
0,0.298533,0.300055,FALSE
0,0.553082,0.547876,FALSE
0,0.136145,0.176455,FALSE
0,0.583862,0.652263,FALSE
0,0.529368,0.607716,FALSE
0,0.158918,0.165211,FALSE
0,0.622839,0.528814,FALSE
0,0.805425,0.823733,FALSE
0,0.998435,0.998422,FALSE
0,0.998435,0.998418,FALSE
0,0.998435,0.998422,FALSE
0,0.759969,0.744758,FALSE
0,0.429718,0.446655,FALSE
0,0.998435,0.998399,FALSE
0,0.49484,0.524971,FALSE
0,0.998435,0.998418,FALSE
0,0.998435,0.998422,FALSE
0.00601202,0.343941,0.363419,FALSE
0,0.998435,0.998402,FALSE
0,0.998435,0.998406,FALSE
0,0.977373,0.998387,FALSE
0,0.998435,0.998422,FALSE
0,0.35812,0.338052,FALSE
0,0.998435,0.998419,FALSE
1,0.00162948,0.00142712,TRUE
0,0.24409,0.998387,FALSE
0,0.998435,0.998388,FALSE
0,0.240984,0.296361,FALSE
0.012024,0.998435,0.998397,FALSE
1,0.00908843,0.0123308,TRUE
0.965932,0.0213419,0.0250355,TRUE
1,0.000199522,0.000369241,TRUE
1,0.0107491,0.0117493,TRUE
1,9.7424e-05,0.000106269,TRUE
0,0.318838,0.376886,FALSE
0,0.35423,0.640317,FALSE
1,6.24687e-05,0.000146165,TRUE
0,0.383212,0.339364,FALSE
0.773547,0.031738,0.0392631,TRUE
0.188377,0.00934749,0.11915,TRUE
1,8.7654e-21,7.46361e-19,TRUE
0,0.842664,0.832103,FALSE
0.00400802,0.0828162,0.0834152,FALSE
0.00200401,0.244335,0.30356,FALSE
1,1.03362e-11,1.60646e-11,TRUE
0,0.265716,0.270989,FALSE
0.577154,0.0454252,0.0439798,TRUE
0,0.574358,0.530882,FALSE
1,0.00081237,0.000703025,TRUE
1,2.05066e-06,2.47554e-06,TRUE
0,0.998435,0.988273,FALSE
0,0.998435,0.998392,FALSE
0.717435,0.000292712,0.0296499,TRUE
0.00400802,0.510879,0.538134,FALSE
0,0.551016,0.5569,FALSE
0.0360721,0.998435,0.998407,FALSE
0,0.998435,0.998417,FALSE
0,0.228117,0.238104,FALSE
0.0661323,0.144337,0.197419,FALSE
0,0.99194,0.998399,FALSE
0,0.998435,0.998422,FALSE
0.743487,0.0148034,0.0332596,TRUE
0.993988,0.0166987,0.0161462,TRUE
0,0.998435,0.998419,FALSE
0,0.998435,0.998422,FALSE
0,0.778484,0.694993,FALSE
0,0.998435,0.998406,FALSE
0,0.998435,0.998412,FALSE
0,0.21525,0.220775,FALSE
0,0.259626,0.264148,FALSE
0.0921844,0.0825749,0.245471,FALSE
0,0.998435,0.998422,FALSE
0,0.676029,0.615263,FALSE
1,0.00295923,0.00248113,TRUE
0,0.998435,0.99841,FALSE
0,0.118119,0.122547,FALSE
0,0.321431,0.286113,FALSE
0,0.82763,0.846749,FALSE
1,0.000275787,0.000327703,TRUE
1,1.56811e-26,6.07984e-26,TRUE
0,0.368874,0.381161,FALSE
0.0400802,0.402643,0.638188,FALSE
0,0.719103,0.663011,FALSE
0,0.863689,0.881327,FALSE
0,0.998435,0.998422,FALSE
0,0.996001,0.930347,FALSE
0,0.953725,0.969966,FALSE
0,0.998435,0.998419,FALSE
0,0.971569,0.919406,FALSE
0,0.950725,0.998388,FALSE
0.973948,0.00828875,0.0154813,TRUE
0,0.660373,0.698954,FALSE
1,0.00225499,0.001024,TRUE
0.362725,0.0341374,0.0749728,TRUE
0,0.998435,0.998419,FALSE
0,0.422387,0.786744,FALSE
0,0.998435,0.998419,FALSE
1,3.74774e-14,3.36112e-12,TRUE
1,2.26627e-11,8.81571e-11,TRUE
0.00200401,0.249641,0.263899,FALSE
0.200401,0.0760474,0.0703536,FALSE
0,0.957646,0.957906,FALSE
1,1.34384e-06,5.77075e-06,TRUE
1,1.76819e-06,1.67737e-06,TRUE
1,9.23372e-05,0.000144723,TRUE
0,0.706975,0.678145,FALSE
0.450902,0.0730828,0.0536599,FALSE
1,5.03858e-07,1.20332e-06,TRUE
0,0.474639,0.450112,FALSE
0.637275,0.0442113,0.0453579,TRUE
0,0.552231,0.600276,FALSE
0,0.515005,0.58219,FALSE
0,0.612356,0.557338,FALSE
0,0.998435,0.998422,FALSE
0,0.678641,0.602823,FALSE
0.406814,0.0514629,0.0546535,FALSE
1,0.00295923,0.00484378,TRUE
0,0.310389,0.331356,FALSE
0,0.334883,0.42597,FALSE
1,0.00242192,0.00254285,TRUE
0.00801603,0.955985,0.950059,FALSE
0.683367,0.0502012,0.0428822,FALSE
0,0.998435,0.998422,FALSE
0,0.695548,0.731642,FALSE
1,0.00411033,0.00451948,TRUE
0,0.833648,0.855004,FALSE
1,0.00121691,0.000881388,TRUE
0,0.394444,0.412349,FALSE
0,0.422387,0.448618,FALSE
1,2.27891e-07,2.66812e-07,TRUE
0,0.648417,0.867807,FALSE
0,0.637819,0.613874,FALSE
0.260521,0.0589236,0.145258,FALSE
0,0.571362,0.631832,FALSE
1,4.43377e-11,1.20146e-09,TRUE
0,0.37554,0.375277,FALSE
0,0.438932,0.429165,FALSE
0.927856,0.01857,0.0242409,TRUE
0,0.460887,0.479931,FALSE
0.995992,0.0148166,0.0205164,TRUE
1,0.00465005,0.00581205,TRUE
0,0.998435,0.998418,FALSE
1,0.000228213,0.000265543,TRUE
0,0.990443,0.947052,FALSE
0.00200401,0.998435,0.998386,FALSE
1,0.0182295,0.0149692,TRUE
0.945892,1.29947e-09,2.49213e-06,TRUE
0,0.136021,0.152398,FALSE
1,1.81028e-06,2.07296e-06,TRUE
0,0.998435,0.99839,FALSE
0.304609,0.0423791,0.065014,TRUE
0.955912,0.00991961,0.010144,TRUE
1,0.00012175,6.54321e-05,TRUE
0,0.745699,0.790062,FALSE
0,0.714353,0.807902,FALSE
0.0861723,0.0771556,0.0755977,FALSE
0.11022,0.0901237,0.238571,FALSE
0,0.330409,0.35059,FALSE
0,0.998435,0.998422,FALSE
0,0.630361,0.613857,FALSE
0,0.228117,0.287214,FALSE
0,0.177138,0.157751,FALSE
0.00200401,0.631904,0.577749,FALSE
0.0480962,0.429568,0.312985,FALSE
0,0.665977,0.850797,FALSE
1,1.33047e-05,3.07882e-05,TRUE
0,0.998435,0.998418,FALSE
0,0.998435,0.998417,FALSE
0.00601202,0.698761,0.689535,FALSE
0,0.88705,0.850201,FALSE
0,0.998435,0.998416,FALSE
0,0.586095,0.615192,FALSE
0,0.369011,0.393245,FALSE
0,0.459594,0.411002,FALSE
0,0.998435,0.998416,FALSE
0,0.998435,0.998422,FALSE
0.823647,0.0341374,0.0355914,TRUE
0,0.920066,0.913916,FALSE
0,0.429718,0.436403,FALSE
0.0180361,0.893516,0.867938,FALSE
0,0.998435,0.998422,FALSE
0.00200401,0.120471,0.130673,FALSE
0,0.269845,0.416351,FALSE
0.96994,0.0118065,0.0155903,TRUE
0,0.308035,0.316043,FALSE
1,5.07339e-05,3.73273e-05,TRUE
0.973948,0.0105338,0.0208862,TRUE
0,0.998435,0.99841,FALSE
0.745491,0.05034,0.0422798,FALSE
1,3.16992e-05,5.18122e-05,TRUE
0.01002,0.393418,0.326938,FALSE
1,0.000669497,0.0015826,TRUE
0,0.998435,0.998422,FALSE
1,0.00861636,0.00852333,TRUE
0,0.807001,0.799881,FALSE
